Date,Open,High,Low,Close,Volume
2017/04/10 17:31:00,2355.5,2355.5,2355.25,2355.25,6
2017/04/10 17:32:00,2355.25,2355.25,2355.25,2355.25,5
2017/04/10 17:33:00,2355.25,2355.25,2355.25,2355.25,9
2017/04/10 17:34:00,2355.25,2355.25,2355,2355,165
2017/04/10 17:35:00,2355.25,2355.25,2355.25,2355.25,2
2017/04/10 17:36:00,2355,2355.25,2355,2355.25,14
2017/04/10 17:37:00,2355.25,2355.25,2355.25,2355.25,40
2017/04/10 17:38:00,2355.25,2355.25,2355.25,2355.25,33
2017/04/10 17:39:00,2355.25,2355.5,2355.25,2355.25,57
2017/04/10 17:40:00,2355,2355.25,2355,2355.25,37
2017/04/10 17:41:00,2355.25,2355.25,2354.5,2354.5,104
2017/04/10 17:42:00,2354.5,2354.5,2354.25,2354.25,65
2017/04/10 17:43:00,2354.25,2354.5,2354,2354.25,134
2017/04/10 17:44:00,2354.5,2354.5,2354.25,2354.25,12
2017/04/10 17:45:00,2354.5,2354.5,2354.25,2354.25,27
2017/04/10 17:46:00,2354.25,2354.5,2354.25,2354.25,35
2017/04/10 17:47:00,2354.5,2354.5,2354.25,2354.25,8
2017/04/10 17:48:00,2354.25,2354.5,2354.25,2354.5,4
2017/04/10 17:49:00,2354.5,2354.5,2354.25,2354.25,21
2017/04/10 17:50:00,2354.5,2354.75,2354.5,2354.5,128
2017/04/10 17:51:00,2354.5,2354.75,2354.5,2354.5,57
2017/04/10 17:52:00,2354.5,2354.5,2354.5,2354.5,5
2017/04/10 17:53:00,2354.5,2354.5,2354.25,2354.25,9
2017/04/10 17:54:00,2354.25,2354.5,2354,2354,151
2017/04/10 17:55:00,2354,2354,2354,2354,33
2017/04/10 17:56:00,2354.25,2354.25,2354,2354,6
2017/04/10 17:57:00,2354.25,2354.25,2354,2354,5
2017/04/10 17:58:00,2354.25,2354.75,2354.25,2354.75,123
2017/04/10 17:59:00,2354.5,2354.75,2354.5,2354.75,78
2017/04/10 18:00:00,2354.75,2354.75,2354.75,2354.75,118
2017/04/10 18:01:00,2354.75,2354.75,2354.75,2354.75,15
2017/04/10 18:02:00,2354.5,2354.75,2354.5,2354.75,5
2017/04/10 18:03:00,2354.5,2354.5,2354.5,2354.5,2
2017/04/10 18:04:00,2354.5,2354.5,2354.5,2354.5,1
2017/04/10 18:05:00,2354.5,2354.5,2354,2354.25,102
2017/04/10 18:06:00,2354.25,2354.25,2354,2354,20
2017/04/10 18:07:00,2354.25,2354.25,2353.75,2353.75,78
2017/04/10 18:08:00,2354,2354,2353.75,2353.75,24
2017/04/10 18:09:00,2353.75,2354,2353.75,2354,33
2017/04/10 18:10:00,2354,2354,2354,2354,33
2017/04/10 18:11:00,2354,2354.25,2354,2354,22
2017/04/10 18:12:00,2354.25,2354.25,2354.25,2354.25,8
2017/04/10 18:13:00,2354.25,2354.25,2354.25,2354.25,5
2017/04/10 18:14:00,2354.25,2354.25,2354.25,2354.25,1
2017/04/10 18:15:00,2354.25,2354.25,2354.25,2354.25,3
2017/04/10 18:16:00,2354.25,2354.5,2354.25,2354.25,47
2017/04/10 18:17:00,2354.5,2354.5,2354.25,2354.5,7
2017/04/10 18:18:00,2354.5,2354.5,2354.25,2354.25,3
2017/04/10 18:19:00,2354.5,2354.75,2354.5,2354.5,86
2017/04/10 18:20:00,2354.75,2354.75,2354.5,2354.5,2
2017/04/10 18:21:00,2354.75,2354.75,2354.75,2354.75,4
2017/04/10 18:22:00,2354.75,2354.75,2354.75,2354.75,2
2017/04/10 18:23:00,2354.5,2354.5,2354.5,2354.5,11
2017/04/10 18:24:00,2354.5,2354.5,2354.25,2354.25,97
2017/04/10 18:25:00,2354.25,2354.5,2354.25,2354.5,43
2017/04/10 18:26:00,2354.5,2354.5,2354.5,2354.5,3
2017/04/10 18:27:00,2354.5,2354.5,2354,2354.25,48
2017/04/10 18:28:00,2354,2354.25,2354,2354,17
2017/04/10 18:29:00,2354.25,2354.25,2354,2354.25,4
2017/04/10 18:30:00,2354.25,2354.25,2354,2354,7
2017/04/10 18:31:00,2354.25,2354.25,2354.25,2354.25,5
2017/04/10 18:32:00,2354,2354.25,2353.75,2353.75,46
2017/04/10 18:33:00,2354,2354,2353.75,2354,10
2017/04/10 18:34:00,2354,2354,2354,2354,3
2017/04/10 18:35:00,2354,2354,2353.25,2353.25,250
2017/04/10 18:36:00,2353.25,2353.5,2353,2353.25,128
2017/04/10 18:37:00,2353.25,2353.25,2353.25,2353.25,51
2017/04/10 18:38:00,2353.25,2353.25,2353,2353,17
2017/04/10 18:39:00,2353,2353.5,2353,2353.5,45
2017/04/10 18:40:00,2353.5,2353.5,2353.25,2353.5,19
2017/04/10 18:41:00,2353.5,2353.5,2353.5,2353.5,17
2017/04/10 18:42:00,2353.25,2353.5,2353.25,2353.25,12
2017/04/10 18:43:00,2353.5,2353.5,2353.25,2353.25,11
2017/04/10 18:44:00,2353.5,2353.5,2353.25,2353.5,73
2017/04/10 18:45:00,2353.25,2353.5,2353.25,2353.25,13
2017/04/10 18:46:00,2353.5,2353.5,2353.5,2353.5,3
2017/04/10 18:47:00,2353.5,2353.5,2353.5,2353.5,2
2017/04/10 18:48:00,2353.5,2353.5,2353.5,2353.5,1
2017/04/10 18:49:00,2353.25,2353.25,2353,2353,79
2017/04/10 18:50:00,2353,2353.5,2352.75,2353.25,408
2017/04/10 18:51:00,2353,2353,2352.75,2353,91
2017/04/10 18:52:00,2353,2353,2352.75,2352.75,114
2017/04/10 18:53:00,2353,2353.25,2352.75,2353.25,143
2017/04/10 18:54:00,2353.5,2353.5,2353.5,2353.5,8
2017/04/10 18:55:00,2353.25,2353.25,2353,2353,81
2017/04/10 18:56:00,2353,2353,2353,2353,63
2017/04/10 18:57:00,2353,2353,2353,2353,32
2017/04/10 18:58:00,2353,2353,2353,2353,43
2017/04/10 18:59:00,2353,2353,2352.75,2353,27
2017/04/10 19:00:00,2352.75,2353,2352.5,2353,153
2017/04/10 19:01:00,2353,2353.25,2352.75,2353,118
2017/04/10 19:02:00,2353,2353,2352.5,2352.5,74
2017/04/10 19:03:00,2352.5,2352.5,2351.25,2351.5,1063
2017/04/10 19:04:00,2351.75,2351.75,2351.5,2351.5,193
2017/04/10 19:05:00,2351.5,2351.75,2351.25,2351.5,88
2017/04/10 19:06:00,2351.25,2352,2351.25,2352,238
2017/04/10 19:07:00,2351.75,2352,2351.5,2351.75,522
2017/04/10 19:08:00,2351.75,2352,2351.5,2352,307
2017/04/10 19:09:00,2351.75,2352,2351.75,2351.75,8
2017/04/10 19:10:00,2351.75,2351.75,2351.75,2351.75,145
2017/04/10 19:11:00,2352,2352,2351.75,2351.75,100
2017/04/10 19:12:00,2351.75,2351.75,2351.5,2351.75,52
2017/04/10 19:13:00,2351.75,2352,2351.75,2351.75,126
2017/04/10 19:14:00,2352,2352.25,2352,2352.25,54
2017/04/10 19:15:00,2352.25,2352.25,2352,2352.25,11
2017/04/10 19:16:00,2352.25,2352.75,2352.25,2352.75,290
2017/04/10 19:17:00,2352.75,2353,2352.75,2352.75,265
2017/04/10 19:18:00,2352.5,2353.75,2352.5,2353.75,431
2017/04/10 19:19:00,2353.75,2354,2353.5,2353.75,405
2017/04/10 19:20:00,2353.75,2354.25,2353.75,2354,400
2017/04/10 19:21:00,2354.25,2354.25,2353,2353.25,440
2017/04/10 19:22:00,2353.25,2353.25,2352.75,2353,85
2017/04/10 19:23:00,2353.25,2353.25,2352.75,2352.75,100
2017/04/10 19:24:00,2352.75,2353,2352.5,2353,68
2017/04/10 19:25:00,2353,2353,2352.75,2353,44
2017/04/10 19:26:00,2353,2353,2352.75,2353,61
2017/04/10 19:27:00,2352.75,2352.75,2352.5,2352.75,65
2017/04/10 19:28:00,2352.75,2352.75,2352.5,2352.5,28
2017/04/10 19:29:00,2352.5,2352.5,2352.25,2352.25,58
2017/04/10 19:30:00,2352.5,2352.75,2352.25,2352.25,138
2017/04/10 19:31:00,2352.5,2352.5,2352.25,2352.5,85
2017/04/10 19:32:00,2352.5,2353.25,2352.5,2353.25,132
2017/04/10 19:33:00,2353.25,2353.5,2353.25,2353.25,103
2017/04/10 19:34:00,2353,2353.25,2353,2353.25,49
2017/04/10 19:35:00,2353.25,2353.25,2352.75,2352.75,63
2017/04/10 19:36:00,2353,2353.25,2353,2353.25,68
2017/04/10 19:37:00,2353.5,2353.5,2353.25,2353.25,91
2017/04/10 19:38:00,2353,2353.5,2353,2353.25,126
2017/04/10 19:39:00,2353.5,2353.5,2353.5,2353.5,33
2017/04/10 19:40:00,2353.5,2353.5,2353.5,2353.5,3
2017/04/10 19:41:00,2353.25,2353.25,2353,2353.25,84
2017/04/10 19:42:00,2353.25,2353.25,2353,2353.25,43
2017/04/10 19:43:00,2353.25,2353.25,2353.25,2353.25,64
2017/04/10 19:44:00,2353.25,2353.25,2353.25,2353.25,40
2017/04/10 19:45:00,2353.5,2353.75,2353.5,2353.75,92
2017/04/10 19:46:00,2353.75,2353.75,2353.5,2353.5,9
2017/04/10 19:47:00,2353.5,2353.75,2353.5,2353.75,179
2017/04/10 19:48:00,2353.5,2353.5,2353.5,2353.5,28
2017/04/10 19:49:00,2353.5,2353.75,2353.5,2353.75,107
2017/04/10 19:50:00,2353.75,2353.75,2353.5,2353.5,27
2017/04/10 19:51:00,2353.5,2353.5,2353.25,2353.25,64
2017/04/10 19:52:00,2353.25,2353.25,2353,2353.25,133
2017/04/10 19:53:00,2353.25,2354,2353.25,2354,157
2017/04/10 19:54:00,2354,2354,2353.75,2353.75,58
2017/04/10 19:55:00,2353.75,2354,2353.75,2354,36
2017/04/10 19:56:00,2354,2354,2354,2354,46
2017/04/10 19:57:00,2354,2354,2353.75,2353.75,59
2017/04/10 19:58:00,2353.75,2353.75,2353.25,2353.25,125
2017/04/10 19:59:00,2353.5,2353.5,2353,2353,166
2017/04/10 20:00:00,2352.75,2354,2352.75,2353.75,624
2017/04/10 20:01:00,2353.5,2353.75,2353.5,2353.75,77
2017/04/10 20:02:00,2353.5,2353.75,2353.25,2353.25,64
2017/04/10 20:03:00,2353.25,2353.25,2353,2353,92
2017/04/10 20:04:00,2353.25,2353.5,2353.25,2353.5,34
2017/04/10 20:05:00,2353.5,2353.5,2353.5,2353.5,6
2017/04/10 20:06:00,2353.5,2353.5,2353,2353.25,158
2017/04/10 20:07:00,2353.25,2353.25,2353.25,2353.25,7
2017/04/10 20:08:00,2353.5,2353.5,2353.5,2353.5,55
2017/04/10 20:09:00,2353.5,2353.5,2353.25,2353.25,124
2017/04/10 20:10:00,2353.25,2353.5,2353.25,2353.5,71
2017/04/10 20:11:00,2353.5,2353.5,2353.5,2353.5,52
2017/04/10 20:12:00,2353.5,2353.5,2353.25,2353.25,136
2017/04/10 20:13:00,2353.25,2353.25,2353,2353.25,28
2017/04/10 20:14:00,2353.25,2353.25,2353,2353,64
2017/04/10 20:15:00,2353,2353,2352.75,2352.75,132
2017/04/10 20:16:00,2352.75,2353,2352.75,2353,87
2017/04/10 20:17:00,2352.75,2353,2352.75,2352.75,89
2017/04/10 20:18:00,2352.5,2353.25,2352.5,2353.25,225
2017/04/10 20:19:00,2353.25,2353.25,2352.75,2352.75,101
2017/04/10 20:20:00,2352.75,2353,2352.75,2353,121
2017/04/10 20:21:00,2353,2353.25,2353,2353.25,56
2017/04/10 20:22:00,2353.25,2353.75,2353.25,2353.75,157
2017/04/10 20:23:00,2353.75,2353.75,2353.5,2353.5,225
2017/04/10 20:24:00,2353.5,2353.75,2353.25,2353.25,225
2017/04/10 20:25:00,2353.25,2353.25,2353.25,2353.25,23
2017/04/10 20:26:00,2353.25,2353.25,2353.25,2353.25,63
2017/04/10 20:27:00,2353.25,2353.75,2353.25,2353.5,163
2017/04/10 20:28:00,2353.5,2353.5,2353.5,2353.5,25
2017/04/10 20:29:00,2353.5,2353.5,2353,2353.25,123
2017/04/10 20:30:00,2353.5,2353.75,2353.25,2353.25,235
2017/04/10 20:31:00,2353.5,2353.5,2353,2353.25,154
2017/04/10 20:32:00,2353.25,2353.5,2353.25,2353.25,95
2017/04/10 20:33:00,2353.25,2353.5,2352.75,2353,105
2017/04/10 20:34:00,2353.25,2353.25,2353,2353.25,52
2017/04/10 20:35:00,2353.25,2353.5,2353.25,2353.25,51
2017/04/10 20:36:00,2353.25,2353.5,2353.25,2353.5,79
2017/04/10 20:37:00,2353.5,2353.75,2353.5,2353.75,73
2017/04/10 20:38:00,2353.75,2353.75,2353,2353,247
2017/04/10 20:39:00,2353.25,2353.5,2353.25,2353.5,71
2017/04/10 20:40:00,2353.5,2353.5,2353,2353.25,129
2017/04/10 20:41:00,2353.25,2353.25,2353,2353,69
2017/04/10 20:42:00,2353,2353.25,2353,2353,121
2017/04/10 20:43:00,2353,2353,2353,2353,19
2017/04/10 20:44:00,2353,2353,2352.5,2352.5,145
2017/04/10 20:45:00,2352.75,2353,2352.5,2352.75,52
2017/04/10 20:46:00,2353,2353,2353,2353,91
2017/04/10 20:47:00,2353,2353,2353,2353,16
2017/04/10 20:48:00,2352.75,2352.75,2352.75,2352.75,48
2017/04/10 20:49:00,2353,2353,2353,2353,10
2017/04/10 20:50:00,2352.75,2353,2352.75,2353,7
2017/04/10 20:51:00,2353,2353,2353,2353,7
2017/04/10 20:52:00,2353,2353,2352.5,2352.75,87
2017/04/10 20:53:00,2352.75,2352.75,2352.75,2352.75,56
2017/04/10 20:54:00,2352.75,2353,2352.75,2353,37
2017/04/10 20:55:00,2353,2353,2353,2353,13
2017/04/10 20:56:00,2353,2353,2352.5,2352.5,114
2017/04/10 20:57:00,2352.75,2353,2352.75,2353,104
2017/04/10 20:58:00,2353,2353,2352.75,2353,12
2017/04/10 20:59:00,2353,2353,2352.75,2352.75,36
2017/04/10 21:00:00,2352.75,2352.75,2352,2352,205
2017/04/10 21:01:00,2352.25,2352.5,2352,2352.25,72
2017/04/10 21:02:00,2352.5,2352.5,2352.25,2352.5,157
2017/04/10 21:03:00,2352.75,2352.75,2352.5,2352.5,75
2017/04/10 21:04:00,2352.5,2352.75,2352.5,2352.75,22
2017/04/10 21:05:00,2352.75,2353,2352.5,2353,98
2017/04/10 21:06:00,2353,2353,2352.75,2352.75,28
2017/04/10 21:07:00,2352.5,2352.5,2352,2352.5,344
2017/04/10 21:08:00,2352.25,2352.5,2352.25,2352.5,42
2017/04/10 21:09:00,2352.5,2352.75,2352.25,2352.25,37
2017/04/10 21:10:00,2352.25,2352.25,2352,2352,123
2017/04/10 21:11:00,2352,2352,2351.5,2351.5,289
2017/04/10 21:12:00,2351.75,2351.75,2351.5,2351.5,214
2017/04/10 21:13:00,2351.5,2351.75,2351.25,2351.5,200
2017/04/10 21:14:00,2351.25,2351.5,2351.25,2351.5,130
2017/04/10 21:15:00,2351.5,2351.5,2351,2351.25,249
2017/04/10 21:16:00,2351.25,2351.25,2350.75,2350.75,206
2017/04/10 21:17:00,2351,2351,2350.5,2350.75,190
2017/04/10 21:18:00,2351,2351,2350.75,2351,84
2017/04/10 21:19:00,2350.75,2351.25,2350.75,2351,119
2017/04/10 21:20:00,2351,2351,2350.5,2350.75,310
2017/04/10 21:21:00,2350.75,2351,2350.5,2350.5,280
2017/04/10 21:22:00,2350.5,2351,2350.5,2350.75,85
2017/04/10 21:23:00,2350.75,2351,2350.75,2350.75,77
2017/04/10 21:24:00,2350.75,2350.75,2350.5,2350.75,106
2017/04/10 21:25:00,2350.75,2350.75,2350.5,2350.75,44
2017/04/10 21:26:00,2350.5,2350.75,2350.5,2350.75,51
2017/04/10 21:27:00,2350.5,2350.75,2350.5,2350.75,134
2017/04/10 21:28:00,2350.5,2350.75,2350.5,2350.5,118
2017/04/10 21:29:00,2350.5,2350.75,2350.5,2350.75,35
2017/04/10 21:30:00,2350.5,2350.75,2350.5,2350.75,36
2017/04/10 21:31:00,2350.5,2350.75,2350,2350,298
2017/04/10 21:32:00,2350,2350.5,2350,2350,206
2017/04/10 21:33:00,2350.25,2350.25,2350,2350.25,112
2017/04/10 21:34:00,2350,2350.25,2350,2350,300
2017/04/10 21:35:00,2350,2350,2349.25,2349.5,520
2017/04/10 21:36:00,2349.5,2349.75,2349,2349,262
2017/04/10 21:37:00,2349,2349.25,2348.25,2348.75,1308
2017/04/10 21:38:00,2348.75,2349,2348.5,2348.75,381
2017/04/10 21:39:00,2348.5,2348.75,2348,2348.25,842
2017/04/10 21:40:00,2348.25,2348.5,2348,2348.5,222
2017/04/10 21:41:00,2348.5,2348.5,2348.25,2348.5,22
2017/04/10 21:42:00,2348.5,2348.5,2348.25,2348.5,284
2017/04/10 21:43:00,2348.25,2348.75,2348.25,2348.5,477
2017/04/10 21:44:00,2348.25,2348.5,2348.25,2348.5,44
2017/04/10 21:45:00,2348.5,2348.5,2348.25,2348.25,48
2017/04/10 21:46:00,2348.5,2348.5,2347.5,2347.75,604
2017/04/10 21:47:00,2348,2348,2347.75,2347.75,129
2017/04/10 21:48:00,2348,2348,2347.75,2347.75,91
2017/04/10 21:49:00,2347.75,2348.25,2347.75,2348.25,148
2017/04/10 21:50:00,2348.25,2348.5,2348.25,2348.5,110
2017/04/10 21:51:00,2348.5,2349.25,2348.25,2349.25,406
2017/04/10 21:52:00,2349.25,2349.5,2349,2349.25,234
2017/04/10 21:53:00,2349.25,2350,2349.25,2349.75,435
2017/04/10 21:54:00,2349.75,2349.75,2349.5,2349.5,105
2017/04/10 21:55:00,2349.75,2350,2349.75,2349.75,32
2017/04/10 21:56:00,2350,2350,2349.25,2349.5,199
2017/04/10 21:57:00,2349.25,2349.5,2349,2349,176
2017/04/10 21:58:00,2349.25,2349.5,2349.25,2349.5,86
2017/04/10 21:59:00,2349.25,2349.25,2349,2349,183
2017/04/10 22:00:00,2349,2349,2348.75,2348.75,220
2017/04/10 22:01:00,2348.75,2349,2348.5,2348.5,169
2017/04/10 22:02:00,2348.5,2348.75,2348.25,2348.5,204
2017/04/10 22:03:00,2348.75,2348.75,2348.5,2348.5,308
2017/04/10 22:04:00,2348.5,2348.5,2348.25,2348.25,207
2017/04/10 22:05:00,2348.5,2348.5,2348.25,2348.5,93
2017/04/10 22:06:00,2348.5,2348.5,2348.5,2348.5,4
2017/04/10 22:07:00,2348.5,2348.5,2348.5,2348.5,147
2017/04/10 22:08:00,2348.75,2348.75,2348.5,2348.75,55
2017/04/10 22:09:00,2348.75,2348.75,2348.75,2348.75,46
2017/04/10 22:10:00,2348.75,2349.25,2348.75,2349,92
2017/04/10 22:11:00,2349,2349.25,2349,2349,116
2017/04/10 22:12:00,2349.25,2349.25,2349.25,2349.25,61
2017/04/10 22:13:00,2349.25,2349.25,2349,2349.25,20
2017/04/10 22:14:00,2349.25,2349.25,2349.25,2349.25,26
2017/04/10 22:15:00,2349.25,2349.5,2349.25,2349.25,64
2017/04/10 22:16:00,2349.25,2349.25,2349.25,2349.25,15
2017/04/10 22:17:00,2349.5,2349.5,2349.5,2349.5,126
2017/04/10 22:18:00,2349.5,2349.5,2349.5,2349.5,79
2017/04/10 22:19:00,2349.75,2349.75,2349.5,2349.5,15
2017/04/10 22:20:00,2349.75,2349.75,2349.5,2349.5,6
2017/04/10 22:21:00,2349.75,2349.75,2349.75,2349.75,5
2017/04/10 22:22:00,2349.75,2349.75,2349.75,2349.75,72
2017/04/10 22:23:00,2349.75,2349.75,2349,2349.25,452
2017/04/10 22:24:00,2349.25,2349.5,2349.25,2349.5,14
2017/04/10 22:25:00,2349.5,2349.75,2349.5,2349.75,69
2017/04/10 22:26:00,2349.75,2349.75,2349.75,2349.75,61
2017/04/10 22:27:00,2349.75,2349.75,2349.5,2349.5,6
2017/04/10 22:28:00,2349.75,2350,2349.75,2350,38
2017/04/10 22:29:00,2350,2350,2349.75,2350,161
2017/04/10 22:30:00,2350,2350.75,2350,2350.5,496
2017/04/10 22:31:00,2350.5,2350.5,2350.25,2350.5,11
2017/04/10 22:32:00,2350.5,2350.75,2350.5,2350.75,88
2017/04/10 22:33:00,2350.75,2350.75,2350.75,2350.75,6
2017/04/10 22:34:00,2350.5,2350.75,2350.5,2350.75,17
2017/04/10 22:35:00,2350.75,2350.75,2350.75,2350.75,65
2017/04/10 22:36:00,2350.75,2350.75,2350.75,2350.75,4
2017/04/10 22:37:00,2350.5,2350.5,2350.25,2350.5,128
2017/04/10 22:38:00,2350.5,2350.5,2350.25,2350.25,14
2017/04/10 22:39:00,2350.25,2350.25,2350,2350,103
2017/04/10 22:40:00,2350,2350.25,2350,2350.25,89
2017/04/10 22:41:00,2350,2350.25,2350,2350.25,12
2017/04/10 22:42:00,2350,2350,2349.75,2350,277
2017/04/10 22:43:00,2350,2350,2349.75,2349.75,28
2017/04/10 22:44:00,2350,2350.25,2350,2350,56
2017/04/10 22:45:00,2350,2350,2350,2350,43
2017/04/10 22:46:00,2350.25,2350.25,2350,2350.25,4
2017/04/10 22:47:00,2350.25,2350.25,2350.25,2350.25,8
2017/04/10 22:48:00,2350,2350.25,2350,2350.25,74
2017/04/10 22:49:00,2350.5,2350.5,2350.25,2350.5,85
2017/04/10 22:50:00,2350.5,2350.5,2350.25,2350.5,91
2017/04/10 22:51:00,2350.5,2350.5,2350.5,2350.5,2
2017/04/10 22:52:00,2350.5,2350.5,2350.5,2350.5,3
2017/04/10 22:53:00,2350.5,2350.5,2350.5,2350.5,106
2017/04/10 22:54:00,2350.5,2350.75,2350.25,2350.75,93
2017/04/10 22:55:00,2350.5,2350.75,2350.5,2350.5,39
2017/04/10 22:56:00,2350.5,2350.5,2350.25,2350.25,17
2017/04/10 22:57:00,2350.25,2350.25,2350.25,2350.25,142
2017/04/10 22:58:00,2350.25,2350.25,2350.25,2350.25,2
2017/04/10 22:59:00,2350.5,2350.5,2350.25,2350.25,9
2017/04/10 23:00:00,2350.25,2350.25,2350.25,2350.25,48
2017/04/10 23:01:00,2350.25,2350.25,2350.25,2350.25,21
2017/04/10 23:02:00,2350.5,2350.5,2350.25,2350.25,3
2017/04/10 23:03:00,2350.5,2350.5,2350.5,2350.5,7
2017/04/10 23:04:00,2350.25,2350.5,2350.25,2350.5,15
2017/04/10 23:05:00,2350.5,2350.5,2350.25,2350.25,13
2017/04/10 23:06:00,2350.25,2350.25,2350,2350.25,49
2017/04/10 23:07:00,2350.25,2350.25,2350,2350.25,35
2017/04/10 23:08:00,2350.25,2350.25,2350,2350,15
2017/04/10 23:09:00,2350.25,2350.25,2350.25,2350.25,6
2017/04/10 23:10:00,2350.25,2350.25,2350.25,2350.25,2
2017/04/10 23:11:00,2350,2350.25,2350,2350.25,8
2017/04/10 23:12:00,2350,2350,2350,2350,182
2017/04/10 23:13:00,2350,2350,2349.75,2350,48
2017/04/10 23:14:00,2350,2350,2350,2350,68
2017/04/10 23:15:00,2350,2350.25,2350,2350.25,67
2017/04/10 23:16:00,2350.25,2350.25,2350,2350,4
2017/04/10 23:17:00,2350,2350,2350,2350,113
2017/04/10 23:20:00,2350,2350,2350,2350,1
2017/04/10 23:21:00,2350,2350,2349.75,2349.75,4
2017/04/10 23:22:00,2349.75,2349.75,2349.75,2349.75,9
2017/04/10 23:23:00,2349.75,2349.75,2349.5,2349.5,102
2017/04/10 23:24:00,2349.5,2349.75,2349.5,2349.75,207
2017/04/10 23:25:00,2350,2350,2349.75,2349.75,231
2017/04/10 23:26:00,2349.75,2350.5,2349.75,2350.25,383
2017/04/10 23:27:00,2350.25,2350.5,2350.25,2350.25,12
2017/04/10 23:28:00,2350.25,2350.5,2350.25,2350.5,32
2017/04/10 23:29:00,2350.5,2350.5,2350.5,2350.5,3
2017/04/10 23:30:00,2350.5,2350.5,2350.25,2350.25,83
2017/04/10 23:31:00,2350.5,2350.5,2350.25,2350.25,181
2017/04/10 23:32:00,2350.25,2350.25,2350.25,2350.25,38
2017/04/10 23:33:00,2350.25,2350.25,2350,2350.25,64
2017/04/10 23:34:00,2350.25,2350.25,2350.25,2350.25,1
2017/04/10 23:35:00,2350,2350,2349.75,2349.75,174
2017/04/10 23:36:00,2349.75,2349.75,2349.75,2349.75,48
2017/04/10 23:37:00,2349.75,2349.75,2349.25,2349.25,177
2017/04/10 23:38:00,2349.25,2349.25,2349.25,2349.25,9
2017/04/10 23:39:00,2349.25,2349.75,2349.25,2349.5,47
2017/04/10 23:40:00,2349.75,2349.75,2349.75,2349.75,19
2017/04/10 23:41:00,2349.75,2349.75,2349.75,2349.75,24
2017/04/10 23:42:00,2349.75,2349.75,2349.5,2349.5,35
2017/04/10 23:43:00,2349.75,2349.75,2349.75,2349.75,1
2017/04/10 23:44:00,2349.5,2349.75,2349.5,2349.75,38
2017/04/10 23:45:00,2350,2350,2349.75,2349.75,8
2017/04/10 23:46:00,2349.75,2349.75,2349.75,2349.75,15
2017/04/10 23:47:00,2349.75,2349.75,2349.75,2349.75,1
2017/04/10 23:48:00,2350,2350,2349.75,2349.75,106
2017/04/10 23:49:00,2349.75,2349.75,2349.75,2349.75,12
2017/04/10 23:51:00,2350,2350,2349.75,2349.75,5
2017/04/10 23:52:00,2349.75,2349.75,2349.75,2349.75,7
2017/04/10 23:53:00,2349.75,2350.25,2349.75,2350,157
2017/04/10 23:54:00,2350,2350.25,2350,2350,9
2017/04/10 23:55:00,2350,2350.25,2350,2350,8
2017/04/10 23:56:00,2350.25,2350.25,2350.25,2350.25,24
2017/04/10 23:57:00,2350.25,2350.25,2350,2350.25,87
2017/04/10 23:58:00,2350,2350,2350,2350,106
2017/04/10 23:59:00,2350.25,2350.25,2350.25,2350.25,3
2017/04/11 00:00:00,2350.25,2350.25,2350,2350.25,20
2017/04/11 00:01:00,2350.25,2350.25,2350.25,2350.25,6
2017/04/11 00:02:00,2350.25,2350.25,2350,2350,5
2017/04/11 00:03:00,2350.25,2350.25,2350.25,2350.25,12
2017/04/11 00:04:00,2350.25,2350.25,2350.25,2350.25,4
2017/04/11 00:05:00,2350.25,2350.25,2350.25,2350.25,105
2017/04/11 00:06:00,2350.25,2350.25,2350.25,2350.25,1
2017/04/11 00:07:00,2350.25,2350.25,2350.25,2350.25,4
2017/04/11 00:08:00,2350.25,2350.25,2350.25,2350.25,13
2017/04/11 00:09:00,2350.25,2350.25,2350.25,2350.25,87
2017/04/11 00:10:00,2350.5,2350.5,2350.5,2350.5,86
2017/04/11 00:11:00,2350.75,2350.75,2350.75,2350.75,147
2017/04/11 00:12:00,2350.75,2350.75,2350.75,2350.75,15
2017/04/11 00:13:00,2350.75,2350.75,2350.75,2350.75,66
2017/04/11 00:14:00,2350.75,2350.75,2350.75,2350.75,85
2017/04/11 00:15:00,2350.75,2350.75,2350.5,2350.75,17
2017/04/11 00:16:00,2350.75,2350.75,2350.5,2350.5,29
2017/04/11 00:17:00,2350.5,2350.5,2350.25,2350.5,193
2017/04/11 00:18:00,2350.5,2350.5,2350.5,2350.5,28
2017/04/11 00:19:00,2350.5,2350.5,2350.25,2350.25,33
2017/04/11 00:22:00,2350.5,2350.75,2350.5,2350.75,49
2017/04/11 00:23:00,2350.75,2350.75,2350.5,2350.75,116
2017/04/11 00:24:00,2350.75,2350.75,2350.75,2350.75,70
2017/04/11 00:25:00,2350.75,2350.75,2350.75,2350.75,3
2017/04/11 00:26:00,2350.75,2350.75,2350.75,2350.75,4
2017/04/11 00:27:00,2350.5,2350.5,2350.25,2350.5,186
2017/04/11 00:28:00,2350.25,2350.25,2350,2350,240
2017/04/11 00:29:00,2350,2350,2350,2350,90
2017/04/11 00:30:00,2350,2350,2349.75,2349.75,32
2017/04/11 00:31:00,2350,2350,2349.5,2349.75,167
2017/04/11 00:32:00,2349.75,2349.75,2349.75,2349.75,63
2017/04/11 00:33:00,2349.75,2349.75,2349.25,2349.5,434
2017/04/11 00:34:00,2349.75,2349.75,2349.5,2349.5,227
2017/04/11 00:35:00,2349.75,2349.75,2349.75,2349.75,9
